datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,icon
2017-05-07,30.0,25.0,26.9,36.1,25.0,29.2,24.3,85.9,10.1,100,8.33,rain,42.5,25.9,107.0,1011.0,37.0,7.9,169.0,14.8,9,2017-05-07T05:33:06,2017-05-07T18:06:46,0.37,"Rain, Partially cloudy",rain
2017-05-08,34.0,26.0,28.7,39.1,26.0,31.5,24.2,78.6,1.0,100,8.33,rain,28.8,18.4,87.7,1009.1,42.2,8.3,149.8,13.0,7,2017-05-08T05:32:48,2017-05-08T18:06:56,0.41,"Rain, Partially cloudy",rain
2017-05-09,33.0,25.0,28.3,40.5,25.0,31.8,24.9,82.9,1.0,100,4.17,rain,33.5,18.4,125.8,1008.3,40.6,9.2,176.5,15.2,7,2017-05-09T05:32:31,2017-05-09T18:07:07,0.44,"Rain, Partially cloudy",rain
2017-05-10,33.0,25.0,28.7,40.5,25.0,32.0,24.0,77.1,3.0,100,4.17,rain,40.7,20.5,118.5,1009.0,40.7,9.4,170.9,15.0,7,2017-05-10T05:32:15,2017-05-10T18:07:18,0.48,"Rain, Partially cloudy",rain
2017-05-11,33.0,26.0,29.3,39.1,26.0,33.4,24.3,75.5,3.2,100,8.33,rain,32.0,20.5,117.8,1009.4,38.0,9.3,238.4,20.6,8,2017-05-11T05:32:00,2017-05-11T18:07:30,0.5,"Rain, Partially cloudy",rain
2017-05-12,35.0,25.0,30.0,40.5,25.0,33.8,23.8,71.8,1.4,100,25.0,rain,32.8,18.4,125.1,1008.4,36.5,9.1,236.6,20.4,8,2017-05-12T05:31:45,2017-05-12T18:07:42,0.54,"Rain, Partially cloudy",rain
2017-05-13,33.0,26.0,29.1,38.0,26.0,33.7,24.9,79.5,0.1,100,4.17,rain,23.4,14.8,87.6,1007.7,44.3,9.0,195.6,16.9,7,2017-05-13T05:31:31,2017-05-13T18:07:54,0.58,"Rain, Partially cloudy",rain
2017-05-14,33.0,26.0,28.3,40.5,26.0,32.8,25.6,86.3,8.3,100,33.33,rain,28.8,18.4,118.6,1007.3,44.8,9.6,175.8,15.2,6,2017-05-14T05:31:19,2017-05-14T18:08:07,0.61,"Rain, Partially cloudy",rain
2017-05-15,33.0,26.0,27.4,39.1,26.0,29.6,25.0,87.7,9.1,100,50.0,rain,26.3,25.9,164.5,1006.6,42.3,8.5,194.7,17.0,7,2017-05-15T05:31:06,2017-05-15T18:08:20,0.64,"Rain, Partially cloudy",rain
2017-05-16,33.0,26.0,27.5,39.1,26.0,30.6,25.3,88.6,7.0,100,37.5,rain,24.1,20.5,218.6,1006.6,38.6,8.4,152.3,13.2,7,2017-05-16T05:30:55,2017-05-16T18:08:33,0.68,"Rain, Partially cloudy",rain
2017-05-17,33.0,26.0,29.3,40.5,26.0,33.7,24.9,78.6,2.0,100,4.17,rain,29.2,18.4,228.8,1007.0,40.7,9.7,237.0,20.5,8,2017-05-17T05:30:45,2017-05-17T18:08:46,0.71,"Rain, Partially cloudy",rain
2017-05-18,35.0,26.0,29.9,43.2,26.0,35.7,25.5,78.8,1.0,100,4.17,rain,25.9,22.3,212.7,1007.6,37.0,9.6,226.3,19.6,8,2017-05-18T05:30:35,2017-05-18T18:09:00,0.74,"Rain, Partially cloudy",rain
2017-05-19,34.0,26.0,28.9,42.1,26.0,34.0,25.6,83.5,26.0,100,4.17,rain,27.0,18.4,237.4,1007.8,43.3,9.5,158.0,13.7,7,2017-05-19T05:30:26,2017-05-19T18:09:14,0.75,"Rain, Partially cloudy",rain
2017-05-20,34.0,25.0,28.5,41.8,25.0,31.9,24.9,82.1,4.3,100,33.33,rain,23.8,24.1,238.0,1006.3,41.7,8.5,195.3,17.0,7,2017-05-20T05:30:18,2017-05-20T18:09:29,0.81,"Rain, Partially cloudy",rain
2017-05-21,33.0,26.0,28.6,45.6,26.0,34.3,26.0,86.6,3.0,100,8.33,rain,31.3,27.7,247.1,1005.3,49.8,9.2,172.4,15.0,7,2017-05-21T05:30:11,2017-05-21T18:09:43,0.85,"Rain, Partially cloudy",rain
2017-05-22,35.0,26.0,29.1,42.0,26.0,34.2,25.5,82.1,0.1,100,4.17,rain,27.0,27.7,241.9,1006.3,39.1,10.0,195.6,16.9,9,2017-05-22T05:30:04,2017-05-22T18:09:58,0.88,"Rain, Partially cloudy",rain
2017-05-23,34.0,26.0,28.7,44.1,26.0,34.7,26.2,86.9,7.8,100,25.0,rain,26.6,16.6,239.7,1007.2,56.0,9.7,214.1,18.5,7,2017-05-23T05:29:59,2017-05-23T18:10:13,0.91,"Rain, Partially cloudy",rain
2017-05-24,35.0,26.0,28.9,42.2,26.0,34.6,25.9,84.8,25.1,100,12.5,rain,27.7,14.8,227.5,1006.5,41.7,9.6,257.5,22.1,9,2017-05-24T05:29:54,2017-05-24T18:10:29,0.95,"Rain, Partially cloudy",rain
2017-05-25,34.0,27.0,29.0,42.1,30.5,35.2,26.0,84.2,0.1,100,4.17,rain,31.7,31.7,260.0,1006.6,40.7,8.7,166.5,14.5,7,2017-05-25T05:29:50,2017-05-25T18:10:44,0.98,"Rain, Partially cloudy",rain
2017-05-26,32.0,26.0,27.9,40.5,26.0,32.5,25.9,89.1,5.7,100,45.83,rain,28.1,27.7,249.0,1006.8,55.0,9.0,201.4,17.3,8,2017-05-26T05:29:46,2017-05-26T18:11:00,0.0,"Rain, Partially cloudy",rain
2017-05-27,34.0,26.0,28.7,41.8,26.0,33.7,25.8,85.5,1.1,100,8.33,rain,30.2,20.5,251.7,1006.6,46.0,8.9,188.8,16.3,7,2017-05-27T05:29:44,2017-05-27T18:11:16,0.05,"Rain, Partially cloudy",rain
2017-05-28,32.0,27.0,29.0,42.1,30.5,35.7,26.4,86.3,10.1,100,8.33,rain,31.7,18.4,233.7,1006.3,39.6,9.8,175.0,15.1,7,2017-05-28T05:29:42,2017-05-28T18:11:32,0.08,"Rain, Partially cloudy",rain
2017-05-29,33.0,26.0,28.6,45.6,26.0,33.6,25.8,85.2,0.5,100,4.17,rain,25.9,22.3,288.8,1007.2,42.8,8.8,122.9,10.6,5,2017-05-29T05:29:41,2017-05-29T18:11:48,0.11,"Rain, Partially cloudy",rain
2017-05-30,30.6,26.0,27.6,40.2,26.0,31.9,25.8,89.9,68.3,100,8.33,rain,25.2,14.8,210.3,1008.2,45.8,7.7,213.4,18.3,8,2017-05-30T05:29:41,2017-05-30T18:12:05,0.15,"Rain, Partially cloudy",rain
2017-05-31,33.0,25.0,28.6,43.7,25.0,34.2,26.0,86.6,1.9,100,25.0,rain,23.0,16.6,224.1,1008.0,43.3,8.1,206.9,17.8,8,2017-05-31T05:29:42,2017-05-31T18:12:21,0.18,"Rain, Partially cloudy",rain
2017-06-01,34.0,26.0,30.3,42.2,26.0,37.5,26.0,79.1,0.5,100,20.83,rain,24.8,14.8,202.8,1007.5,39.6,9.5,237.2,20.5,8,2017-06-01T05:29:43,2017-06-01T18:12:38,0.25,"Rain, Partially cloudy",rain
2017-06-02,32.0,26.0,28.9,42.2,26.0,35.1,26.1,85.7,0.6,100,20.83,rain,32.0,20.5,247.6,1008.4,44.9,9.8,190.6,16.4,7,2017-06-02T05:29:45,2017-06-02T18:12:54,0.25,"Rain, Partially cloudy",rain
2017-06-03,34.0,26.0,29.0,43.7,26.0,34.0,25.5,82.7,0.1,100,4.17,rain,38.2,24.1,252.2,1008.3,49.1,9.6,244.5,20.9,9,2017-06-03T05:29:48,2017-06-03T18:13:11,0.28,"Rain, Partially cloudy",rain
2017-06-04,33.0,26.0,28.0,44.0,26.0,32.5,25.8,88.1,8.6,100,8.33,rain,55.4,29.5,236.8,1007.6,47.5,9.6,207.1,17.8,9,2017-06-04T05:29:51,2017-06-04T18:13:27,0.32,"Rain, Partially cloudy",rain
2017-06-05,31.0,24.0,27.8,42.2,24.0,32.1,25.5,87.6,1.2,100,8.33,rain,34.6,25.9,233.0,1007.5,46.9,9.7,160.1,13.7,7,2017-06-05T05:29:55,2017-06-05T18:13:44,0.35,"Rain, Partially cloudy",rain
2017-06-06,32.0,26.0,27.5,40.5,26.0,30.4,25.0,86.9,9.9,100,8.33,rain,33.5,25.9,238.0,1008.1,37.0,9.6,156.3,13.4,7,2017-06-06T05:30:00,2017-06-06T18:14:01,0.39,"Rain, Partially cloudy",rain
2017-06-07,32.0,25.0,28.5,36.7,25.0,31.7,23.8,77.0,1.0,100,4.17,rain,31.7,16.6,250.5,1008.4,31.3,9.5,144.3,12.4,6,2017-06-07T05:30:06,2017-06-07T18:14:17,0.42,"Rain, Partially cloudy",rain
2017-06-08,31.0,25.0,28.0,40.5,25.0,32.9,25.8,88.3,7.0,100,4.17,rain,35.3,22.3,227.5,1007.8,41.2,9.5,174.5,15.1,7,2017-06-08T05:30:12,2017-06-08T18:14:34,0.45,"Rain, Partially cloudy",rain
2017-06-09,34.0,25.0,29.6,42.1,25.0,34.1,24.7,77.0,0.6,100,16.67,rain,23.8,13.0,243.2,1007.2,45.4,9.7,224.8,19.6,8,2017-06-09T05:30:19,2017-06-09T18:14:50,0.5,"Rain, Partially cloudy",rain
2017-06-10,31.0,24.0,27.4,40.5,24.0,31.6,25.3,88.8,32.2,100,4.17,rain,53.6,83.5,231.3,1008.5,42.8,8.8,190.1,16.4,7,2017-06-10T05:30:26,2017-06-10T18:15:06,0.52,"Rain, Partially cloudy",rain
2017-06-11,33.0,25.0,28.1,40.5,25.0,32.5,25.0,84.3,0.2,100,8.33,rain,39.6,22.3,278.5,1008.3,42.8,9.0,224.7,19.3,8,2017-06-11T05:30:34,2017-06-11T18:15:22,0.56,"Rain, Partially cloudy",rain
2017-06-12,34.0,26.0,30.2,39.2,26.0,34.9,24.3,73.1,0.1,100,4.17,rain,25.9,18.4,279.7,1007.8,39.1,9.9,206.2,17.8,7,2017-06-12T05:30:42,2017-06-12T18:15:38,0.59,"Rain, Partially cloudy",rain
2017-06-13,33.0,26.0,29.6,39.1,26.0,35.2,25.5,80.1,0.1,100,4.17,rain,31.7,16.6,266.7,1008.0,38.5,9.7,252.1,21.7,9,2017-06-13T05:30:52,2017-06-13T18:15:54,0.63,"Rain, Partially cloudy",rain
2017-06-14,32.0,26.0,28.3,42.1,26.0,33.2,25.7,86.7,7.0,100,8.33,rain,32.4,18.4,220.0,1009.4,51.7,8.8,194.6,16.8,7,2017-06-14T05:31:01,2017-06-14T18:16:09,0.66,"Rain, Partially cloudy",rain
2017-06-15,34.0,25.0,29.7,40.5,25.0,34.0,24.6,76.1,1.4,100,20.83,rain,30.2,14.8,275.3,1009.3,46.5,9.8,254.0,21.9,8,2017-06-15T05:31:11,2017-06-15T18:16:24,0.69,"Rain, Partially cloudy",rain
2017-06-16,36.0,27.0,30.9,42.0,30.5,36.3,24.6,72.4,1.5,100,16.67,rain,24.8,11.2,259.2,1008.0,33.0,9.2,269.7,23.2,9,2017-06-16T05:31:22,2017-06-16T18:16:39,0.73,"Rain, Partially cloudy",rain
2017-06-17,34.0,28.0,29.8,42.2,32.6,36.3,25.8,80.4,4.0,100,4.17,rain,24.1,20.5,220.8,1006.7,41.7,9.1,249.7,21.6,9,2017-06-17T05:31:33,2017-06-17T18:16:54,0.75,"Rain, Partially cloudy",rain
2017-06-18,33.0,27.0,29.1,40.5,31.0,35.1,26.0,84.3,3.4,100,25.0,rain,29.5,16.6,216.3,1006.4,44.9,9.3,231.4,20.1,9,2017-06-18T05:31:45,2017-06-18T18:17:08,0.8,"Rain, Partially cloudy",rain
2017-06-19,34.0,26.0,29.9,40.5,26.0,34.7,24.5,74.9,0.4,100,16.67,rain,28.1,18.4,255.6,1006.8,39.1,10.0,243.5,21.1,8,2017-06-19T05:31:57,2017-06-19T18:17:22,0.83,"Rain, Partially cloudy",rain
2017-06-20,34.0,27.0,29.9,40.5,30.0,35.6,25.0,76.7,5.9,100,12.5,rain,39.2,22.3,252.8,1006.8,46.5,9.9,212.5,18.3,8,2017-06-20T05:32:09,2017-06-20T18:17:35,0.87,"Rain, Partially cloudy",rain
2017-06-21,34.0,25.0,27.9,40.5,25.0,31.4,24.9,85.3,79.0,100,4.17,rain,32.4,20.5,269.2,1006.9,49.0,9.0,170.5,14.6,7,2017-06-21T05:32:22,2017-06-21T18:17:48,0.9,"Rain, Partially cloudy",rain
2017-06-22,31.0,25.0,27.1,42.2,25.0,30.3,24.8,87.9,4.0,100,8.33,rain,25.9,24.1,278.4,1007.4,39.6,8.3,108.8,9.4,4,2017-06-22T05:32:35,2017-06-22T18:18:01,0.93,"Rain, Partially cloudy",rain
2017-06-23,31.0,25.0,27.1,37.3,25.0,29.2,24.7,87.1,13.2,100,37.5,rain,29.5,18.4,275.0,1006.8,47.4,9.3,193.7,16.7,7,2017-06-23T05:32:48,2017-06-23T18:18:13,0.97,"Rain, Partially cloudy",rain
2017-06-24,32.0,25.0,28.1,39.0,25.0,30.9,24.0,79.9,0.9,100,8.33,rain,29.9,18.4,255.3,1005.7,41.2,9.3,209.0,17.9,8,2017-06-24T05:33:02,2017-06-24T18:18:25,0.0,"Rain, Partially cloudy",rain
2017-06-25,30.0,25.0,27.3,35.0,25.0,29.9,24.3,84.5,60.1,100,8.33,rain,38.9,24.1,267.4,1006.9,55.8,9.3,157.8,13.7,6,2017-06-25T05:33:16,2017-06-25T18:18:36,0.04,"Rain, Partially cloudy",rain
2017-06-26,32.0,25.0,27.7,40.5,25.0,30.9,25.2,87.1,2.0,100,4.17,rain,33.8,20.5,268.0,1007.3,47.0,9.4,245.2,21.2,9,2017-06-26T05:33:30,2017-06-26T18:18:47,0.07,"Rain, Partially cloudy",rain
2017-06-27,33.0,25.0,27.9,39.1,25.0,31.1,24.7,84.3,7.2,100,29.17,rain,26.6,16.6,231.0,1007.7,44.9,8.7,224.2,19.3,8,2017-06-27T05:33:45,2017-06-27T18:18:58,0.1,"Rain, Partially cloudy",rain
2017-06-28,32.0,27.0,28.8,38.7,30.5,34.2,25.7,84.3,0.5,100,4.17,rain,30.6,20.5,190.1,1008.2,53.3,9.8,189.6,16.4,7,2017-06-28T05:34:00,2017-06-28T18:19:07,0.14,"Rain, Partially cloudy",rain
2017-06-29,34.0,25.0,29.1,40.5,25.0,33.8,24.9,79.7,2.3,100,4.17,rain,24.1,22.3,200.0,1008.1,45.9,9.8,237.6,20.6,8,2017-06-29T05:34:15,2017-06-29T18:19:16,0.17,"Rain, Partially cloudy",rain
2017-06-30,34.0,26.0,28.7,38.7,26.0,33.1,24.9,81.5,2.0,100,4.17,rain,32.4,22.3,228.9,1007.9,48.0,9.5,227.2,19.8,8,2017-06-30T05:34:30,2017-06-30T18:19:25,0.2,"Rain, Partially cloudy",rain
2017-07-01,33.0,24.0,29.3,40.2,24.0,34.0,24.7,78.0,0.3,100,8.33,rain,57.6,29.5,220.7,1007.6,54.2,9.3,252.5,21.8,9,2017-07-01T05:34:45,2017-07-01T18:19:33,0.25,"Rain, Partially cloudy",rain
2017-07-02,33.0,25.0,28.6,39.1,25.0,32.6,24.9,81.7,7.0,100,4.17,rain,30.2,16.6,271.8,1008.0,45.9,9.3,220.8,19.1,8,2017-07-02T05:35:00,2017-07-02T18:19:40,0.27,"Rain, Partially cloudy",rain
2017-07-03,33.0,25.0,28.6,39.1,25.0,31.9,24.5,80.4,0.9,100,20.83,rain,28.8,18.4,278.0,1007.7,48.5,9.8,215.0,18.5,8,2017-07-03T05:35:16,2017-07-03T18:19:47,0.3,"Rain, Partially cloudy",rain
2017-07-04,33.0,24.0,28.8,39.1,24.0,32.8,24.7,80.2,0.1,100,4.17,rain,35.6,16.6,266.7,1007.8,49.6,9.4,225.4,19.5,8,2017-07-04T05:35:31,2017-07-04T18:19:53,0.34,"Rain, Partially cloudy",rain
2017-07-05,32.0,25.0,27.3,37.6,25.0,29.8,24.5,85.7,1.0,100,4.17,rain,42.5,16.6,264.7,1008.8,40.7,8.7,142.4,12.1,6,2017-07-05T05:35:47,2017-07-05T18:19:58,0.37,"Rain, Partially cloudy",rain
2017-07-06,32.0,25.0,27.4,37.8,25.0,29.8,24.8,86.6,0.1,100,4.17,rain,32.0,18.4,250.0,1008.7,43.9,8.6,180.4,15.7,7,2017-07-06T05:36:02,2017-07-06T18:20:03,0.4,"Rain, Partially cloudy",rain
2017-07-07,32.0,25.0,27.8,37.6,25.0,31.5,25.0,86.2,9.1,100,37.5,rain,33.1,18.4,243.2,1009.0,42.3,9.1,211.8,18.3,8,2017-07-07T05:36:18,2017-07-07T18:20:07,0.43,"Rain, Partially cloudy",rain
2017-07-08,33.0,25.0,29.2,38.0,25.0,33.0,24.2,76.2,2.6,100,20.83,rain,29.2,20.5,259.8,1009.2,43.8,9.8,257.7,22.2,8,2017-07-08T05:36:34,2017-07-08T18:20:10,0.47,"Rain, Partially cloudy",rain
2017-07-09,34.0,26.0,29.6,40.5,26.0,33.4,24.1,74.7,3.9,100,12.5,rain,27.7,16.6,272.0,1009.0,41.2,9.8,253.1,22.1,8,2017-07-09T05:36:49,2017-07-09T18:20:12,0.5,"Rain, Partially cloudy",rain
2017-07-10,34.0,26.0,29.2,40.5,26.0,33.0,24.1,76.0,4.1,100,8.33,rain,37.8,20.5,282.0,1007.9,51.2,8.8,211.5,18.3,8,2017-07-10T05:37:04,2017-07-10T18:20:14,0.54,"Rain, Partially cloudy",rain
2017-07-11,33.0,25.0,28.7,39.1,25.0,32.2,24.3,78.5,0.5,100,4.17,rain,34.2,20.5,261.5,1007.5,43.8,9.9,168.8,14.5,6,2017-07-11T05:37:20,2017-07-11T18:20:15,0.57,"Rain, Partially cloudy",rain
2017-07-12,31.0,27.0,28.5,39.0,30.5,33.5,25.2,83.1,9.0,100,4.17,rain,31.0,22.3,239.8,1008.3,51.1,9.5,126.3,11.0,5,2017-07-12T05:37:35,2017-07-12T18:20:15,0.61,"Rain, Partially cloudy",rain
2017-07-13,31.0,24.0,28.0,37.6,24.0,31.1,24.4,81.6,0.6,100,16.67,rain,38.9,24.1,264.9,1008.2,42.7,9.7,142.0,12.2,5,2017-07-13T05:37:50,2017-07-13T18:20:14,0.64,"Rain, Partially cloudy",rain
2017-07-14,32.0,24.0,28.3,36.7,24.0,31.1,23.6,77.7,0.2,100,4.17,rain,46.1,29.5,265.6,1007.5,42.8,9.7,148.1,12.9,7,2017-07-14T05:38:05,2017-07-14T18:20:12,0.68,"Rain, Partially cloudy",rain
2017-07-15,31.0,25.0,27.8,38.0,25.0,30.4,23.8,80.1,3.0,100,20.83,rain,60.5,35.3,263.3,1006.8,44.8,10.0,146.0,12.5,6,2017-07-15T05:38:20,2017-07-15T18:20:10,0.71,"Rain, Partially cloudy",rain
2017-07-16,31.0,25.0,27.0,37.3,25.0,29.3,24.8,88.2,3.9,100,25.0,rain,57.2,29.5,246.8,1005.1,41.7,9.4,191.1,16.6,9,2017-07-16T05:38:34,2017-07-16T18:20:07,0.75,"Rain, Partially cloudy",rain
2017-07-17,31.0,24.0,25.5,36.4,24.0,26.2,23.8,90.5,14.0,100,8.33,rain,44.6,25.9,252.6,1007.2,48.5,8.5,123.6,10.7,5,2017-07-17T05:38:49,2017-07-17T18:20:03,0.75,"Rain, Partially cloudy",rain
2017-07-18,32.0,24.0,26.5,40.5,24.0,28.8,24.1,87.2,16.0,100,8.33,rain,34.9,20.5,248.2,1009.5,46.9,8.1,183.4,15.9,7,2017-07-18T05:39:03,2017-07-18T18:19:58,0.82,"Rain, Partially cloudy",rain
2017-07-19,32.0,24.0,26.5,38.7,24.0,29.0,24.3,88.4,2.0,100,8.33,rain,38.9,20.5,278.6,1008.5,45.9,7.5,122.3,10.5,6,2017-07-19T05:39:17,2017-07-19T18:19:53,0.85,"Rain, Partially cloudy",rain
2017-07-20,32.0,24.0,25.6,39.1,24.0,26.9,24.0,91.0,26.7,100,12.5,rain,32.8,25.9,255.6,1007.2,52.1,7.5,123.5,10.7,5,2017-07-20T05:39:30,2017-07-20T18:19:46,0.89,"Rain, Partially cloudy",rain
2017-07-21,30.0,24.0,27.0,35.5,24.0,29.9,23.9,83.9,6.0,100,4.17,rain,42.1,16.6,260.5,1008.3,39.1,9.7,180.3,15.6,7,2017-07-21T05:39:44,2017-07-21T18:19:39,0.92,"Rain, Partially cloudy",rain
2017-07-22,32.0,25.0,28.2,40.5,25.0,32.0,24.8,83.2,2.0,100,4.17,rain,39.6,25.9,254.5,1008.8,39.6,9.7,232.9,20.2,9,2017-07-22T05:39:57,2017-07-22T18:19:31,0.96,"Rain, Partially cloudy",rain
2017-07-23,32.0,25.0,28.3,40.5,25.0,32.4,25.3,84.6,0.1,100,4.17,rain,41.0,25.9,263.1,1007.6,50.0,8.6,226.1,19.5,8,2017-07-23T05:40:09,2017-07-23T18:19:22,0.0,"Rain, Partially cloudy",rain
2017-07-24,31.0,26.0,28.1,44.1,26.0,32.9,25.5,86.5,1.2,100,8.33,rain,39.6,33.5,259.9,1005.9,42.7,8.6,165.4,14.4,7,2017-07-24T05:40:22,2017-07-24T18:19:12,0.03,"Rain, Partially cloudy",rain
2017-07-25,29.0,25.0,26.8,36.7,25.0,29.6,25.3,91.5,0.1,100,4.17,rain,53.3,33.5,245.9,1004.8,44.9,9.5,92.4,8.2,4,2017-07-25T05:40:34,2017-07-25T18:19:01,0.06,"Rain, Partially cloudy",rain
2017-07-26,31.0,24.0,26.5,39.0,24.0,28.9,24.8,90.3,5.0,100,8.33,rain,57.2,31.7,247.8,1004.9,41.7,9.2,181.9,15.7,8,2017-07-26T05:40:46,2017-07-26T18:18:50,0.09,"Rain, Partially cloudy",rain
2017-07-27,31.0,24.0,27.3,39.0,24.0,31.3,25.1,88.4,7.0,100,8.33,rain,62.3,35.3,242.0,1006.4,42.3,9.4,134.9,11.6,5,2017-07-27T05:40:57,2017-07-27T18:18:37,0.12,"Rain, Partially cloudy",rain
2017-07-28,32.0,26.0,28.3,42.2,26.0,33.6,26.1,88.5,0.1,100,4.17,rain,56.5,29.5,239.6,1007.6,41.8,10.0,203.8,17.8,7,2017-07-28T05:41:08,2017-07-28T18:18:24,0.16,"Rain, Partially cloudy",rain
2017-07-29,33.0,27.0,29.1,44.1,30.5,35.5,26.1,84.5,2.0,100,4.17,rain,48.2,25.9,247.2,1007.4,48.5,9.6,215.6,18.7,7,2017-07-29T05:41:19,2017-07-29T18:18:10,0.19,"Rain, Partially cloudy",rain
2017-07-30,33.0,26.0,29.0,42.2,26.0,35.5,26.3,85.9,0.7,100,4.17,rain,42.8,29.5,242.7,1006.3,41.8,9.5,175.7,15.1,6,2017-07-30T05:41:29,2017-07-30T18:17:55,0.25,"Rain, Partially cloudy",rain
2017-07-31,33.0,27.0,28.4,46.0,30.5,34.7,26.4,89.0,1.0,100,4.17,rain,43.2,25.9,243.4,1006.8,38.6,9.4,181.8,15.7,7,2017-07-31T05:41:39,2017-07-31T18:17:40,0.25,"Rain, Partially cloudy",rain
2017-08-01,33.0,27.0,28.8,44.1,30.5,35.4,26.5,87.8,3.4,100,25.0,rain,46.8,27.7,242.7,1008.0,44.3,9.7,219.5,19.0,8,2017-08-01T05:41:49,2017-08-01T18:17:23,0.29,"Rain, Partially cloudy",rain
2017-08-02,32.0,25.0,28.0,44.1,25.0,32.9,25.9,88.8,3.0,100,4.17,rain,53.6,29.5,238.4,1007.4,50.7,9.0,201.5,17.3,8,2017-08-02T05:41:58,2017-08-02T18:17:06,0.32,"Rain, Partially cloudy",rain
2017-08-03,32.0,27.0,28.5,48.4,30.5,35.5,26.9,91.1,7.0,100,4.17,rain,44.3,25.9,238.7,1005.8,48.0,9.3,200.2,17.3,7,2017-08-03T05:42:06,2017-08-03T18:16:47,0.35,"Rain, Partially cloudy",rain
2017-08-04,32.0,26.0,27.4,42.0,26.0,30.3,24.8,86.1,7.0,100,8.33,rain,38.9,25.9,231.7,1005.6,54.8,9.1,176.7,15.2,7,2017-08-04T05:42:15,2017-08-04T18:16:28,0.38,"Rain, Partially cloudy",rain
2017-08-05,28.0,25.0,26.2,31.8,25.0,26.9,23.5,85.4,25.0,100,4.17,rain,41.8,20.5,220.7,1007.0,43.3,8.7,150.8,13.1,7,2017-08-05T05:42:23,2017-08-05T18:16:09,0.42,"Rain, Partially cloudy",rain
2017-08-06,32.0,25.0,28.1,40.5,25.0,31.7,24.8,82.9,0.1,100,4.17,rain,25.2,22.3,197.8,1008.2,44.3,9.0,181.3,15.6,8,2017-08-06T05:42:30,2017-08-06T18:15:48,0.45,"Rain, Partially cloudy",rain
2017-08-07,34.0,25.0,29.5,40.5,25.0,33.6,24.3,75.5,0.1,100,4.17,rain,24.8,14.8,270.0,1008.6,40.7,9.5,257.4,22.2,9,2017-08-07T05:42:37,2017-08-07T18:15:27,0.48,"Rain, Partially cloudy",rain
2017-08-08,34.0,27.0,29.2,41.8,30.5,34.4,24.9,78.3,5.7,100,12.5,rain,24.5,24.1,231.8,1008.9,45.4,9.0,248.3,21.4,9,2017-08-08T05:42:44,2017-08-08T18:15:05,0.5,"Rain, Partially cloudy",rain
2017-08-09,34.0,25.0,28.3,40.5,25.0,31.9,24.3,79.9,0.2,100,4.17,rain,37.1,16.6,244.7,1009.1,54.3,8.2,259.9,22.5,9,2017-08-09T05:42:50,2017-08-09T18:14:42,0.55,"Rain, Partially cloudy",rain
